"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||14.7||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||23||NR||NR|Week(s)|Oral via capsule|No substrate|Lab|NC|Formulation|<|480||NR||NR|mg/kg org|||||||||||||||||Mortality|Mortality|NOEL|<|480||NR||NR|||mg/kg org|Not coded||14||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||100.0||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||21||NR||NR|Week(s)|Oral via capsule|No substrate|Lab|NC|Active ingredient|<|480||NR||NR|mg/kg org|||||||||||||||||Mortality|Mortality|NOEL|<|480||NR||NR|||mg/kg org|Not coded||14||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Diatraea saccharalis|Sugarcane Borer|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, aerial|No substrate|Field natural|2|Active ingredient||20/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||20/||NR/||NR/|||AI g/ha|Not reported||90||NR||NR|Day(s)|Beuzelin,J.M., W. Akbar, A. Meszaros, F.P.F. Reay-Jones, and T.E. Reagan|155393|Field Assessment of Novaluron for Sugarcane Borer, Diatraea saccharalis (F.) (Lepidoptera: Crambidae), Management in Louisiana Sugarcane|Crop Prot.29(10): 1168-1176|2010|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||3.2||NR||NR|g/ha|||||||||||||||||Mortality|Mortality|LD50||3.2||NR||NR|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient|~|0.1||NR||NR|g/ha|||||||||||||||||Mortality|Mortality|LD50|~|0.1||NR||NR|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||NR|>|0.01|<|0.1|g/ha|||||||||||||||||Mortality|Mortality|LD50||NR|>|0.01|<|0.1|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||NR|>|0.01|<|0.1|g/ha|||||||||||||||||Mortality|Mortality|LD50||NR|>|0.01|<|0.1|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||0.3||NR||NR|g/ha|||||||||||||||||Mortality|Mortality|LD50||0.3||NR||NR|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient|~|0.1||NR||NR|g/ha|||||||||||||||||Mortality|Mortality|LD50|~|0.1||NR||NR|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient|~|0.1||NR||NR|g/ha|||||||||||||||||Mortality|Mortality|LD50|~|0.1||NR||NR|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||NR|>|0.01|<|0.1|g/ha|||||||||||||||||Mortality|Mortality|LD50||NR|>|0.01|<|0.1|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured|>|99||NR||NR|Dysdercus cingulatus|Red Cotton Stainer|Insects/Spiders|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||NR|>|0.01|<|0.1|g/ha|||||||||||||||||Mortality|Mortality|LD50||NR|>|0.01|<|0.1|||g/ha|Not reported||2||NR||NR|Day(s)|Frederiksen,H.K., H.G. Kristensen, and M. Pedersen|120150|Solid Lipid Microparticle Formulations of the Pyrethroid gamma-Cyhalothrin-Incompatibility of the Lipid and the Pyrethroid and Biological Properties of the Formulations|J. Control. Release86(2/3): 243-252|2003|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Ephestia kuehniella|Mediterranean Flour Moth|Insects/Spiders|Adult||NR||5||7|Day(s)|Topical, general|No substrate|Lab|NR|Formulation||0.004||NR||NR|ug/g org|||||||||||||||||Mortality|Mortality|LD50||0.004||NR||NR|||ug/g org|Not reported|<=|2||NR||NR|Day(s)|Elliott,M., N.F. Janes, J.H. Stevenson, and J.H.H. Walters|70625|Insecticidal Activity of the Pyrethrins and Related Compounds.  Part XIV:  Selectivity of Pyrethroid Insecticides Between Ephestia kuhniella and Its Parasite Venturia canescens|Pestic. Sci.14(4): 423-426|1983|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Eriopis connexa|Ladybird Beetle|Insects/Spiders|Egg||24||NR||NR|Hour(s)|Spray, unspecified|Not reported|Lab|2|Active ingredient||0.001/||NR/||NR/|AI L/ha|||||||||||||||||Reproduction|Viability|LOEL||0.001/||NR/||NR/|||AI L/ha|Not reported||NR||NR||NR|Until hatch|Pasini,R., A. Grutzmacher, J. De Bastos Pazini, F. De Armas, F. Bueno, and S. Pires|182799|Side Effects of Insecticides Used in Wheat Crop on Eggs and Pupae of Chrysoperla externa and Eriopis connexa|Phytoparasitica46(1): 115-125|2018|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Eriopis connexa|Ladybird Beetle|Insects/Spiders|Pupa||24||NR||NR|Hour(s)|Spray, unspecified|Not reported|Lab|2|Active ingredient||0.001/||NR/||NR/|AI L/ha|||||||||||||||||Reproduction|Fecundity|NOEL||0.001/||NR/||NR/|||AI L/ha|Not reported||17||NR||NR|Day(s) post-emergence|Pasini,R., A. Grutzmacher, J. De Bastos Pazini, F. De Armas, F. Bueno, and S. Pires|182799|Side Effects of Insecticides Used in Wheat Crop on Eggs and Pupae of Chrysoperla externa and Eriopis connexa|Phytoparasitica46(1): 115-125|2018|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Eriopis connexa|Ladybird Beetle|Insects/Spiders|Pupa||24||NR||NR|Hour(s)|Spray, unspecified|Not reported|Lab|2|Active ingredient||0.001/||NR/||NR/|AI L/ha|||||||||||||||||Reproduction|Viability|NOEL||0.001/||NR/||NR/|||AI L/ha|Not reported||NR||NR||NR|Emergence|Pasini,R., A. Grutzmacher, J. De Bastos Pazini, F. De Armas, F. Bueno, and S. Pires|182799|Side Effects of Insecticides Used in Wheat Crop on Eggs and Pupae of Chrysoperla externa and Eriopis connexa|Phytoparasitica46(1): 115-125|2018|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Eriopis connexa|Ladybird Beetle|Insects/Spiders|Pupa||24||NR||NR|Hour(s)|Spray, unspecified|Not reported|Lab|2|Active ingredient||0.001/||NR/||NR/|AI L/ha|||||||||||||||||Reproduction|Fertility|NOEL||0.001/||NR/||NR/|||AI L/ha|Not reported||17||NR||NR|Day(s) post-emergence|Pasini,R., A. Grutzmacher, J. De Bastos Pazini, F. De Armas, F. Bueno, and S. Pires|182799|Side Effects of Insecticides Used in Wheat Crop on Eggs and Pupae of Chrysoperla externa and Eriopis connexa|Phytoparasitica46(1): 115-125|2018|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Eriopis connexa|Ladybird Beetle|Insects/Spiders|Pupa||24||NR||NR|Hour(s)|Spray, unspecified|Not reported|Lab|2|Active ingredient||0.001/||NR/||NR/|AI L/ha|||||||||||||||||Development|Emergence|NR||0.001/||NR/||NR/|||AI L/ha|Not reported||NR||NR||NR|Emergence|Pasini,R., A. Grutzmacher, J. De Bastos Pazini, F. De Armas, F. Bueno, and S. Pires|182799|Side Effects of Insecticides Used in Wheat Crop on Eggs and Pupae of Chrysoperla externa and Eriopis connexa|Phytoparasitica46(1): 115-125|2018|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Eriopis connexa|Ladybird Beetle|Insects/Spiders|Pupa||24||NR||NR|Hour(s)|Spray, unspecified|Not reported|Lab|2|Active ingredient||0.001/||NR/||NR/|AI L/ha|||||||||||||||||Reproduction|Hatch|NR||0.001/||NR/||NR/|||AI L/ha|Not reported||NR||NR||NR|Until hatch|Pasini,R., A. Grutzmacher, J. De Bastos Pazini, F. De Armas, F. Bueno, and S. Pires|182799|Side Effects of Insecticides Used in Wheat Crop on Eggs and Pupae of Chrysoperla externa and Eriopis connexa|Phytoparasitica46(1): 115-125|2018|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Gryllidae|True Cricket Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, aerial|No substrate|Field natural|2|Active ingredient||20/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||20/||NR/||NR/|||AI g/ha|Not reported||NR||36||57|Day(s)|Beuzelin,J.M., W. Akbar, A. Meszaros, F.P.F. Reay-Jones, and T.E. Reagan|155393|Field Assessment of Novaluron for Sugarcane Borer, Diatraea saccharalis (F.) (Lepidoptera: Crambidae), Management in Louisiana Sugarcane|Crop Prot.29(10): 1168-1176|2010|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Halotydeus destructor|Redlegged Earth Mite|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|10|Formulation||0.271||0.174||0.415|mg/L|||||||||||||||||Mortality|Mortality|LD50||0.271||0.174||0.415|||mg/L|Not reported||.3333||NR||NR|Day(s)|Umina,P.A., A.L. Arthur, S.A. McColl, A.A. Hoffmann, and J.M.K. Roberts|120008|Selective Control of Mite and Collembolan Pests of Pastures and Grain Crops in Australia|Crop Prot.29(2): 190-196|2010|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Heterorhabditis indica|Nematode|Worms|Not reported||NR||NR||NR|Not reported|Culture medium|Aqueous|Lab|2|Formulation||0.025/||NR/||NR/|L/ha|||||||||||||||||Population|Abundance|LOEL||0.025/||NR/||NR/|||L/ha|Not reported||10||NR||NR|Day(s)|Negrisoli,A.S.,Jr., M.S. Garcia, and C.R.C. Barbosa Negrisoli|120911|Compatibility of Entomopathogenic Nematodes (Nematoda: Rhabditida) with Registered Insecticides for Spodoptera frugiperda (Smith, 1797) (Lepidoptera: Noctuidae) Under Laboratory Conditions|Crop Prot.29(6): 545-549|2010|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Heterorhabditis indica|Nematode|Worms|Not reported||NR||NR||NR|Not reported|Culture medium|Aqueous|Lab|2|Formulation||0.025/||NR/||NR/|L/ha|||||||||||||||||Mortality|Mortality|NOEL||0.025/||NR/||NR/|||L/ha|Not reported||2||NR||NR|Day(s)|Negrisoli,A.S.,Jr., M.S. Garcia, and C.R.C. Barbosa Negrisoli|120911|Compatibility of Entomopathogenic Nematodes (Nematoda: Rhabditida) with Registered Insecticides for Spodoptera frugiperda (Smith, 1797) (Lepidoptera: Noctuidae) Under Laboratory Conditions|Crop Prot.29(6): 545-549|2010|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Lepidoptera|Moth And Butterfly Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||112/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||112/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Lepidoptera|Moth And Butterfly Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||112/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||112/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Lepidoptera|Moth And Butterfly Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||17/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||17/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Lepidoptera|Moth And Butterfly Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||17/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||17/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Lepidoptera|Moth And Butterfly Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||17/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||17/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||92||NR||NR|Neoseiulus cucumeris|Predatory Mite|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Lab|NR|Active ingredient||0.2||0.14||0.31|AI g/ha|||||||||||||||||Mortality|Mortality|LR50||0.2||0.14||0.31|||AI g/ha|Not reported||1||NR||NR|Day(s)|Cheng,S., R. Lin, Y. You, T. Lin, Z. Zeng, and C. Yu|187334|Comparative Sensitivity of Neoseiulus cucumeris and Its Prey Tetranychus cinnabarinus, After Exposed to Nineteen Pesticides|Ecotoxicol. Environ. Saf.217:8 p.|2021|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Oryza sativa|Rice|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Natural soil|Field natural|2|Active ingredient||112/||NR/||NR/|AI g/ha|||||||||||||||||Population|Biomass|NOEL||112/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Oryza sativa|Rice|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Natural soil|Field natural|2|Active ingredient||17/||NR/||NR/|AI g/ha|||||||||||||||||Population|Biomass|NOEL||17/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Oryza sativa|Rice|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Not reported|Field natural|2|Formulation||75/||NR/||NR/|ml/acre|||||||||||||||||Population|Biomass|NOEL||75/||NR/||NR/|||ml/acre|Not reported||NR||NR||NR|Harvest|Haider,I., M. Akhter, and A.M. Sabir|184239|Evaluation of Different Insecticides Against Rice Leaffolder Cnaphalocrocis medinalis (Guenee) Under Field Conditions|Pak. J. Zool.46(5): 1458-1461|2014|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Oryza sativa|Rice|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Natural soil|Field natural|2|Active ingredient||17/||NR/||NR/|AI g/ha|||||||||||||||||Population|Biomass|NOEL||17/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
76703623|(1R,3R)-3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid (S)-cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Oryza sativa|Rice|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Natural soil|Field natural|2|Active ingredient||112/||NR/||NR/|AI g/ha|||||||||||||||||Population|Biomass|NOEL||112/||NR/||NR/|||AI g/ha|Not reported||NR||NR||NR|Harvest|Reay-Jones,F.P.F., M.O. Way, and T.E. Reagan|109862|Economic Assessment of Controlling Stem Borers (Lepidoptera:  Crambidae) with Insecticides in Texas Rice|Crop Prot.26(7): 963-970|2007|
