"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||1450||1340||1570|mg/L|||||||||||||||||Mortality|Mortality|LC50||1450||1340||1570|||mg/L|Not reported||.0417||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||7030||6490||7620|mg/L|||||||||||||||||Mortality|Mortality|LC50||7030||6490||7620|||mg/L|Not reported||.375||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||289.0||257||325|mg/L|||||||||||||||||Mortality|Mortality|LC50||289.0||257||325|||mg/L|Not reported||1||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||160.0||136||187|mg/L|||||||||||||||||Mortality|Mortality|LC50||160.0||136||187|||mg/L|Not reported||1||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Media mixture (with comment)|Lab|6|Active ingredient||155.41||127.49||189.44|mg/L|||||||||||||||||Mortality|Mortality|LC50||155.41||127.49||189.44|||mg/L|Not reported||2||NR||NR|Day(s)|Wu,G., and S.R. Jiang|82418|Susceptibility to Insecticides and Enzymetic Characteristics in the Parasitoid Apanteles plutellae Kurdj. (Hymenoptera:  Braconidae) and Its Host Plutella xylostella (L.) (Lepidoptera:  Yponomeutidae)|Kunchong Xuebao (Non-English)47(1): 25-32|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Media mixture (with comment)|Lab|6|Active ingredient||251.75||213.78||296.46|mg/L|||||||||||||||||Mortality|Mortality|LC50||251.75||213.78||296.46|||mg/L|Not reported||1||NR||NR|Day(s)|Wu,G., and S.R. Jiang|82418|Susceptibility to Insecticides and Enzymetic Characteristics in the Parasitoid Apanteles plutellae Kurdj. (Hymenoptera:  Braconidae) and Its Host Plutella xylostella (L.) (Lepidoptera:  Yponomeutidae)|Kunchong Xuebao (Non-English)47(1): 25-32|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||4930||4150||5860|mg/L|||||||||||||||||Mortality|Mortality|LC50||4930||4150||5860|||mg/L|Not reported||.375||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||7060||5710||8730|mg/L|||||||||||||||||Mortality|Mortality|LC50||7060||5710||8730|||mg/L|Not reported||1||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||1250||1050||1480|mg/L|||||||||||||||||Mortality|Mortality|LC50||1250||1050||1480|||mg/L|Not reported||.0417||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Media mixture (with comment)|Lab|6|Active ingredient||7452.27||655.24||8472.06|mg/L|||||||||||||||||Mortality|Mortality|LC50||7452.27||655.24||8472.06|||mg/L|Not reported||.375||NR||NR|Day(s)|Wu,G., and S.R. Jiang|82418|Susceptibility to Insecticides and Enzymetic Characteristics in the Parasitoid Apanteles plutellae Kurdj. (Hymenoptera:  Braconidae) and Its Host Plutella xylostella (L.) (Lepidoptera:  Yponomeutidae)|Kunchong Xuebao (Non-English)47(1): 25-32|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|Media mixture (with comment)|Lab|6|Active ingredient||1195.36||1065.59||1340.94|mg/L|||||||||||||||||Mortality|Mortality|LC50||1195.36||1065.59||1340.94|||mg/L|Not reported||.0417||NR||NR|Day(s)|Wu,G., and S.R. Jiang|82418|Susceptibility to Insecticides and Enzymetic Characteristics in the Parasitoid Apanteles plutellae Kurdj. (Hymenoptera:  Braconidae) and Its Host Plutella xylostella (L.) (Lepidoptera:  Yponomeutidae)|Kunchong Xuebao (Non-English)47(1): 25-32|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||5151||4528||5860|mg/L|||||||||||||||||Mortality|Mortality|LC50||5151||4528||5860|||mg/L|Not reported||.375||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||860||774||956|mg/L|||||||||||||||||Mortality|Mortality|LC50||860||774||956|||mg/L|Not reported||.0417||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||223.0||187||266|mg/L|||||||||||||||||Mortality|Mortality|LC50||223.0||187||266|||mg/L|Not reported||1||NR||NR|Day(s)|Wu,G., and T. Miyata|109877|Seasonal Changes of Resistance to Fenvalerate and Cypermethrin in the Larval Parasitoid Cotesia plutellae (Hymenoptera:  Braconidae)|Insect Sci.12(5): 351-357|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||1||2|Days post-emergence|Environmental, unspecified|No substrate|Lab|2|Active ingredient||100.0/||NR/||NR/|AI mg/L|||||||||||||||||Mortality|Mortality|LOEL||100.0/||NR/||NR/|||AI mg/L|Not reported||1||NR||NR|Day(s)|Shi,Z.H., S.J. Guo, W.C. Lin, and S.S. Liu|98627|Evaluation of Selective Toxicity of Five Pesticides Against Plutella xylostella (Lep: Plutellidae) and Their Side-Effects Against Cotesia plutellae (Hym: Braconidae) and Oomyzus sokolowskii (Hym: Eulophidae)|Pest Manag. Sci.60(12): 1213-1219|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||10||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||1||2|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||0.00333/||NR/||NR/|AI %|||||||||||||||||Reproduction|Reproductive success (general)|LOEL||0.00333/||NR/||NR/|||AI %|Not reported||2||NR||NR|Day(s)|Kao,S.S., and C.C. Tzeng|153492|Toxicity of Insecticides to Cotesia plutellae, a Parasitoid of Diamondback Moth|In: N.S.Talekar (Ed.), Diamondback Moth and Other Crucifer Pests, Proceedings of the Second International Workshop, Asian Vegetable Research and Development Center, Shanhua, Taiwan32:287-296|1992|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Pupa||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Lab|2|Formulation||0.01/||NR/||NR/|%|||||||||||||||||Mortality|Mortality|LOEL||0.01/||NR/||NR/|||%|Not reported||.25||NR||NR|Day(s)|Bhardwaj,V., N. Devi, and D. Raj|154455|Toxicity of Some Insecticides and Biopesticides to Diadegma fenestralis Himage and Cotesia plutellae (Kurdyumov), Two Parasitoids of Diamondback Moth|J. Entomol. Res.29(1): 27-30|2005|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||1||2|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||0.004/||NR/||NR/|AI %|||||||||||||||||Reproduction|Reproductive success (general)|LOEL||0.004/||NR/||NR/|||AI %|Not reported||2||NR||NR|Day(s)|Kao,S.S., and C.C. Tzeng|153492|Toxicity of Insecticides to Cotesia plutellae, a Parasitoid of Diamondback Moth|In: N.S.Talekar (Ed.), Diamondback Moth and Other Crucifer Pests, Proceedings of the Second International Workshop, Asian Vegetable Research and Development Center, Shanhua, Taiwan32:287-296|1992|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Cocoon||NR||1||2|Day(s)|Topical, general|No substrate|Lab|2|Active ingredient||100.0/||NR/||NR/|AI mg/L|||||||||||||||||Mortality|Mortality|NOEL||100.0/||NR/||NR/|||AI mg/L|Not reported||1||NR||NR|Day(s) post-emergence|Shi,Z.H., S.J. Guo, W.C. Lin, and S.S. Liu|98627|Evaluation of Selective Toxicity of Five Pesticides Against Plutella xylostella (Lep: Plutellidae) and Their Side-Effects Against Cotesia plutellae (Hym: Braconidae) and Oomyzus sokolowskii (Hym: Eulophidae)|Pest Manag. Sci.60(12): 1213-1219|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Cocoon||NR||1||2|Day(s)|Topical, general|No substrate|Lab|2|Active ingredient||100.0/||NR/||NR/|AI mg/L|||||||||||||||||Development|Emergence|NOEL||100.0/||NR/||NR/|||AI mg/L|Not reported||NR||NR||NR|Emergence|Shi,Z.H., S.J. Guo, W.C. Lin, and S.S. Liu|98627|Evaluation of Selective Toxicity of Five Pesticides Against Plutella xylostella (Lep: Plutellidae) and Their Side-Effects Against Cotesia plutellae (Hym: Braconidae) and Oomyzus sokolowskii (Hym: Eulophidae)|Pest Manag. Sci.60(12): 1213-1219|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Cocoon||NR||1||2|Day(s)|Topical, general|No substrate|Lab|2|Active ingredient||100.0/||NR/||NR/|AI mg/L|||||||||||||||||Reproduction|Reproductive success (general)|NOEL||100.0/||NR/||NR/|||AI mg/L|Not reported||2.5||NR||NR|Day(s) post-emergence|Shi,Z.H., S.J. Guo, W.C. Lin, and S.S. Liu|98627|Evaluation of Selective Toxicity of Five Pesticides Against Plutella xylostella (Lep: Plutellidae) and Their Side-Effects Against Cotesia plutellae (Hym: Braconidae) and Oomyzus sokolowskii (Hym: Eulophidae)|Pest Manag. Sci.60(12): 1213-1219|2004|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||1||2|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||0.004/||NR/||NR/|AI %|||||||||||||||||Mortality|Mortality|NR||0.004/||NR/||NR/|||AI %|Not reported||1||NR||NR|Day(s)|Kao,S.S., and C.C. Tzeng|153492|Toxicity of Insecticides to Cotesia plutellae, a Parasitoid of Diamondback Moth|In: N.S.Talekar (Ed.), Diamondback Moth and Other Crucifer Pests, Proceedings of the Second International Workshop, Asian Vegetable Research and Development Center, Shanhua, Taiwan32:287-296|1992|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||96||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|3|Active ingredient||NR||5000||10000|mg/L|||||||||||||||||Mortality|Mortality|NR||NR||5000||10000|||mg/L|Not reported||.375||NR||NR|Day(s)|Wu,G., T. Miyata, C.Y. Kang, and L.H. Xie|119623|Insecticide Toxicity and Synergism by Enzyme Inhibitors in 18 Species of Pest Insect and Natural Enemies in Crucifer Vegetable Crops|Pest Manag. Sci.63(5): 500-510|2007|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||10||NR||NR|Cotesia vestalis|Braconid Wasp|Insects/Spiders|Adult||NR||1||2|Day(s)|Environmental, unspecified|No substrate|Lab|2|Active ingredient||0.00333/||NR/||NR/|AI %|||||||||||||||||Mortality|Mortality|NR-ZERO||0.00333/||NR/||NR/|||AI %|Not reported||1||NR||NR|Day(s)|Kao,S.S., and C.C. Tzeng|153492|Toxicity of Insecticides to Cotesia plutellae, a Parasitoid of Diamondback Moth|In: N.S.Talekar (Ed.), Diamondback Moth and Other Crucifer Pests, Proceedings of the Second International Workshop, Asian Vegetable Research and Development Center, Shanhua, Taiwan32:287-296|1992|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||94.5||NR||NR|Coturnix coturnix|Quail|Birds|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||2000||NR||NR|ppm|||||||||||||||||Enzyme(s)|Cytochrome P450A|LOEL||2000||NR||NR|||ppm|Duodenum||7||NR||NR|Day(s)|Riviere,J.L., J. Bach, and G. Grolleau|38526|Effect of Pyrethroid Insecticides and N-(3,5-Dichlorophenyl)Dicarboximide Fungicides on Microsomal Drug-Metabolizing Enzymes in the Japanese Quail (Coturnix coturnix)|Bull. Environ. Contam. Toxicol.31:479-485|1983|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||94.5||NR||NR|Coturnix coturnix|Quail|Birds|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||2000||NR||NR|ppm|||||||||||||||||Morphology|Weight|NOEL||2000||NR||NR|||ppm|Liver||7||NR||NR|Day(s)|Riviere,J.L., J. Bach, and G. Grolleau|38526|Effect of Pyrethroid Insecticides and N-(3,5-Dichlorophenyl)Dicarboximide Fungicides on Microsomal Drug-Metabolizing Enzymes in the Japanese Quail (Coturnix coturnix)|Bull. Environ. Contam. Toxicol.31:479-485|1983|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||94.5||NR||NR|Coturnix coturnix|Quail|Birds|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||2000||NR||NR|ppm|||||||||||||||||Biochemistry|Protein content|NOEL||2000||NR||NR|||ppm|Microsome||7||NR||NR|Day(s)|Riviere,J.L., J. Bach, and G. Grolleau|38526|Effect of Pyrethroid Insecticides and N-(3,5-Dichlorophenyl)Dicarboximide Fungicides on Microsomal Drug-Metabolizing Enzymes in the Japanese Quail (Coturnix coturnix)|Bull. Environ. Contam. Toxicol.31:479-485|1983|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||94.5||NR||NR|Coturnix coturnix|Quail|Birds|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||2000||NR||NR|ppm|||||||||||||||||Growth|Weight|NOEL||2000||NR||NR|||ppm|Not reported||7||NR||NR|Day(s)|Riviere,J.L., J. Bach, and G. Grolleau|38526|Effect of Pyrethroid Insecticides and N-(3,5-Dichlorophenyl)Dicarboximide Fungicides on Microsomal Drug-Metabolizing Enzymes in the Japanese Quail (Coturnix coturnix)|Bull. Environ. Contam. Toxicol.31:479-485|1983|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Cryptolaemus montrouzieri|Mealybug Destroyer|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Formulation||0.01||NR||NR|%|||||||||||||||||Mortality|Mortality|LT50||0.01||NR||NR|||%|Not reported||14.12||12.42||16.06|Day(s)|Babu,T.R., and G. Ramanamurthy|92067|Residual Toxicity of Pesticides to the Adults of Cryptolaemus montrouzieri Mulsant (Coccinellidae: Coleoptera)|Int. Pest Control41(4): 137-138|1999|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||20||NR||NR|Cryptolaemus montrouzieri|Mealybug Destroyer|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Formulation||0.01||NR||NR|%|||||||||||||||||Mortality|Mortality|LT90||0.01||NR||NR|||%|Not reported||6.67||NR||NR|Day(s)|Babu,T.R., and G. Ramanamurthy|92067|Residual Toxicity of Pesticides to the Adults of Cryptolaemus montrouzieri Mulsant (Coccinellidae: Coleoptera)|Int. Pest Control41(4): 137-138|1999|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo|Honeydew|Flowers, Trees, Shrubs, Ferns|Not reported||36||NR||NR|Days post planting/sowing|Spray, ground|Natural soil|Field natural|2|Active ingredient||0.2/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Weight|NOEL||0.2/||NR/||NR/|||AI lb/acre|Not reported||NR||NR||NR|Harvest|Edelson,J.V., T.A. Royer, and B. Cartwright|88727|Control of Arthropod Pests on Cantaloupe, 1986|Insectic. Acaric. Tests12:108-109|1987|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo|Honeydew|Flowers, Trees, Shrubs, Ferns|Not reported||36||NR||NR|Days post planting/sowing|Spray, ground|Natural soil|Field natural|2|Active ingredient||0.2/||NR/||NR/|AI lb/acre|||||||||||||||||Morphology|Weight|NOEL||0.2/||NR/||NR/|||AI lb/acre|Fruit||NR||NR||NR|Harvest|Edelson,J.V., T.A. Royer, and B. Cartwright|88727|Control of Arthropod Pests on Cantaloupe, 1986|Insectic. Acaric. Tests12:108-109|1987|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo melo var. cantalupensis|North American Cantaloupe|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Unknown soil|Lab|2|Active ingredient||0.17||NR||NR|AI kg/ha|||||||||||||||||Morphology|Weight|NOEL||0.17||NR||NR|||AI kg/ha|Fruit||78||NR||NR|Day(s)|Perring,T.M., and C.A. Farrar|111323|Stimulation of Growth and Yield of Virus-Infected Cantaloupe with Pyrethroids|Plant Dis.77(11): 1077-1080|1993|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo melo var. cantalupensis|North American Cantaloupe|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Unknown soil|Lab|2|Active ingredient||0.17||NR||NR|AI kg/ha|||||||||||||||||Reproduction|Inflorescences (number of)|NOEL||0.17||NR||NR|||AI kg/ha|Flower/inflorescence||78||NR||NR|Day(s)|Perring,T.M., and C.A. Farrar|111323|Stimulation of Growth and Yield of Virus-Infected Cantaloupe with Pyrethroids|Plant Dis.77(11): 1077-1080|1993|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo melo var. cantalupensis|North American Cantaloupe|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Unknown soil|Lab|2|Active ingredient||0.17||NR||NR|AI kg/ha|||||||||||||||||Growth|Weight|NOEL||0.17||NR||NR|||AI kg/ha|Aboveground portion||78||NR||NR|Day(s)|Perring,T.M., and C.A. Farrar|111323|Stimulation of Growth and Yield of Virus-Infected Cantaloupe with Pyrethroids|Plant Dis.77(11): 1077-1080|1993|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo melo var. cantalupensis|North American Cantaloupe|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Unknown soil|Lab|2|Active ingredient||0.17||NR||NR|AI kg/ha|||||||||||||||||Reproduction|Inflorescences (number of)|NOEL||0.17||NR||NR|||AI kg/ha|Flower/inflorescence||78||NR||NR|Day(s)|Perring,T.M., and C.A. Farrar|111323|Stimulation of Growth and Yield of Virus-Infected Cantaloupe with Pyrethroids|Plant Dis.77(11): 1077-1080|1993|
51630581|4-Chloro-alpha-(1-methylethyl)benzeneacetic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cucumis melo melo var. cantalupensis|North American Cantaloupe|Flowers, Trees, Shrubs, Ferns|Not reported||NR||NR||NR|Not reported|Spray, hand|Unknown soil|Lab|2|Active ingredient||0.17||NR||NR|AI kg/ha|||||||||||||||||Reproduction|Fruit, fruiting|NOEL||0.17||NR||NR|||AI kg/ha|Fruit||78||NR||NR|Day(s)|Perring,T.M., and C.A. Farrar|111323|Stimulation of Growth and Yield of Virus-Infected Cantaloupe with Pyrethroids|Plant Dis.77(11): 1077-1080|1993|
