"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aphis gossypii|Cotton Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported|<=|88||NR||NR|Day(s)|Harris,F.A., and R.E.,Jr. Furr|79274|Pyrethroid Aphicide Efficacy, 1990|Insectic. Acaric. Tests17:226-|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||40||NR||NR|Aphis gossypii|Cotton Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Natural soil|Field natural|2|Active ingredient||6.0||NR||NR|AI g/100 gal|||||||||||||||||Population|Abundance|NOEL||6.0||NR||NR|||AI g/100 gal|Not reported||56||NR||NR|Day(s)|Hara,A.H., T.Y. Hata, and B.K.S. Hu|111695|Field Insecticide Trial Against Various Pests of Red Ginger, 1995|Arthropod Manag. Tests22:133-134|1997|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aphis gossypii|Cotton Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|3|Active ingredient||0.0112||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.0112||NR||NR|||AI lb/acre|Not reported||43||NR||NR|Day(s)|Ratchford,K., J.B. Graves, A.M. Pavloff, and G. Burris|88773|Efficacy of Foliar Insecticides on Early Season Thrips and Aphids and Mid-Season Aphids in Cotton, 1986|Insectic. Acaric. Tests12:237-238|1987|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Aphis pomi|Green Apple Aphid|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|4|Active ingredient||0.35||NR||NR|AI g/100 L|||||||||||||||||Population|Abundance|LOEL||0.35||NR||NR|||AI g/100 L|Not reported|<=|30.44||NR||NR|Day(s)|Hull,L.A., and V.R. Starner|72001|Impact of Four Synthetic Pyrethroids on Major Natural Enemies and Pests of Apple in Pennsylvania|J. Econ. Entomol.76:122-130|1983|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Topical, general|No substrate|Lab|7|Active ingredient||0.055||NR||NR|AI ug/org|||||||||||||||||Mortality|Mortality|LD50||0.055||NR||NR|||AI ug/org|Not reported||1||NR||NR|Day(s)|Mayer,D.F., J.D. Lunden, and R.E. Williams|109609|Tralomethrin Insecticide and Domesticated Pollinators|Am. Bee J.131(7): 461-463|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||95||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult||NR||NR||NR|Not reported|Dermal|Not coded|Lab|NC|Active ingredient||0.126|||||AI ug/org|||||||||||||||||Mortality|Mortality|LD50||0.126|||||||AI ug/org|Not coded||2||NR||NR|Day(s)|U.S.Environmental Protection Agency|184644|Pesticide Ecotoxicity Database: Bee Studies|Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:|2020|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field natural|6|Formulation||50||NR||NR|ppm|||||||||||||||||Feeding behavior|Feeding behavior|LOEL||50||NR||NR|||ppm|Not reported|~|.2708||NR||NR|Day(s)|Mayer,D.F., J.D. Lunden, and R.E. Williams|109609|Tralomethrin Insecticide and Domesticated Pollinators|Am. Bee J.131(7): 461-463|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field natural|6|Formulation||50||NR||NR|ppm|||||||||||||||||Feeding behavior|Feeding behavior|LOEL||50||NR||NR|||ppm|Not reported||.2917||NR||NR|Day(s)|Mayer,D.F., J.D. Lunden, and R.E. Williams|109609|Tralomethrin Insecticide and Domesticated Pollinators|Am. Bee J.131(7): 461-463|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field natural|6|Formulation||10||NR||NR|ppm|||||||||||||||||Feeding behavior|Feeding behavior|NOEL||10||NR||NR|||ppm|Not reported||.2917||NR||NR|Day(s)|Mayer,D.F., J.D. Lunden, and R.E. Williams|109609|Tralomethrin Insecticide and Domesticated Pollinators|Am. Bee J.131(7): 461-463|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Environmental, unspecified|Litter|Lab|2|Active ingredient||0.018||NR||NR|AI kg/ha|||||||||||||||||Mortality|Mortality|NOEL||0.018||NR||NR|||AI kg/ha|Not reported||2||NR||NR|Day(s)|Estesen,B.J., N.A. Buck, G.D. Waller, K.S. Taylor, and A. Mamood|99620|Residual Life and Toxicity to Honey Bees (Hymenoptera:  Apidae) of Selected Insecticides Applied to Cotton in Arizona|J. Econ. Entomol.85(3): 700-709|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field natural|6|Formulation||10||NR||NR|ppm|||||||||||||||||Feeding behavior|Feeding behavior|NOEL||10||NR||NR|||ppm|Not reported|~|.2708||NR||NR|Day(s)|Mayer,D.F., J.D. Lunden, and R.E. Williams|109609|Tralomethrin Insecticide and Domesticated Pollinators|Am. Bee J.131(7): 461-463|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|3|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018||NR||NR|||AI lb/acre|Not reported||7||NR||NR|Day(s)|McPherson,R.M., T.H. Mintarsih, and J.D. Taylor|121447|Stink Bug Control in Soybean, 1991|Insectic. Acaric. Tests17:266-267|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|3|Active ingredient||0.018||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018||NR||NR|||AI lb/acre|Not reported||14||NR||NR|Day(s)|McPherson,R.M., T.H. Mintarsih, and J.D. Taylor|121447|Stink Bug Control in Soybean, 1991|Insectic. Acaric. Tests17:266-267|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||7||NR||NR|Day(s)|Crowe,B.D., J.D. Taylor, and R.M. McPherson|153378|Control of Stink Bugs, Velvetbean Caterpillars, and Threecornered Alfalfa Hoppers on Soybeans, 1995 |Arthropod Manag. Tests22:311-312|1997|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, foliar|No substrate|Field natural|3|Active ingredient||0.025||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.025||NR||NR|||AI lb/acre|Not reported||3||NR||NR|Day(s)|McPherson,R.M., T.H. Mintarsih, and J.D. Taylor|121447|Stink Bug Control in Soybean, 1991|Insectic. Acaric. Tests17:266-267|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||14||NR||NR|Day(s)|McPherson,R.M.|92329|Velvetbean Caterpillar and Soybean Looper Control in Georgia Soybeans, 1991|Insectic. Acaric. Tests17:265-266|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||15||NR||NR|Day(s)|McPherson,R.M., J.D. Taylor, and B.D. Crowe|92340|Control of Insect Pests on Georgia Soybeans, 1997|Insectic. Acaric. Tests23:283-284|1998|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Brevicoryne brassicae|Cabbage Aphid|Insects/Spiders|Nymph||3||NR||NR|Instar|Environmental, unspecified|Litter|Lab|'6-8|Formulation||0.007||0.004||0.014|g/L|||||||||||||||||Mortality|Mortality|LC50||0.007||0.004||0.014|||g/L|Not reported||2||NR||NR|Day(s)|Abo El-Ghar,G.E.S., and A.E.G.M. El-Sayed|74131|Long-Term Effects of Insecticides on Diaeretiella rapae (M'Intosh), a Parasite of the Cabbage Aphid|Pestic. Sci.36(2): 109-114|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Campoletis sonorensis|Parasitic Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||0.29||NR||NR|ug/eu|||||||||||||||||Mortality|Mortality|LC50||0.29||NR||NR|||ug/eu|Not reported||1||NR||NR|Day(s)|Rajakulendran,S.V., and F.W.,Jr. Plapp|112047|Comparative Toxicities of Five Synthetic Pyrethroids to the Tobacco Budworm (Lepidoptera:  Noctuidae), an Ichneumonid Parasite, Campoletis sonorensis, and a Predator, Chrysopa carnea|J. Econ. Entomol.75(5): 769-772|1982|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Campoletis sonorensis|Parasitic Wasp|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|NR|Active ingredient||0.71||NR||NR|ug/eu|||||||||||||||||Mortality|Mortality|LC90||0.71||NR||NR|||ug/eu|Not reported||1||NR||NR|Day(s)|Rajakulendran,S.V., and F.W.,Jr. Plapp|112047|Comparative Toxicities of Five Synthetic Pyrethroids to the Tobacco Budworm (Lepidoptera:  Noctuidae), an Ichneumonid Parasite, Campoletis sonorensis, and a Predator, Chrysopa carnea|J. Econ. Entomol.75(5): 769-772|1982|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Celama sorghiella|Sorghum Webworm|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|Natural soil|Field natural|2|Active ingredient||0.015||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.015||NR||NR|||AI lb/acre|Not reported||15||NR||NR|Day(s)|All,J.N., A. Javid, and J.R. Chamberlin|88706|Insecticide Control of Sorghum Head Worms in Georgia, 1986|Insectic. Acaric. Tests12:266-267|1987|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cerotoma trifurcata|Bean Leaf Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|3|Active ingredient||0.016||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.016||NR||NR|||AI lb/acre|Not reported||2||NR||NR|Day(s)|Wier,A.T., J.S. Mink, D.J. Boethel, and B.R. Leonard|96290|Control of Bean Leaf Beetle, Banded Cucumber Beetle, and Threecornered Alfalfa Hopper on Soybean in Louisiana, 1990|Insectic. Acaric. Tests16:227-228|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cerotoma trifurcata|Bean Leaf Beetle|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|3|Active ingredient||0.009||NR||NR|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.009||NR||NR|||AI lb/acre|Not reported||4||NR||NR|Day(s)|Oloumi-Sadeghi,H., and C.G. Helm|150654|Bean Leaf Beetle and Potato Leafhopper Control on Soybean, 1991|Insectic. Acaric. Tests17:268-271|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Larva||NR||NR||NR|Not reported|Topical, general|No substrate|Lab|'5-7|Formulation||0.220||0.102||0.283|ug/g|||||||||||||||||Mortality|Mortality|LD50||0.220||0.102||0.283|||ug/g|Not reported||3||NR||NR|Day(s)|Dowd,P.F., and T.C. Sparks|113279|Relative Toxicity and Ester Hydrolysis of Pyrethroids in the Soybean Looper and Tobacco Budworm (Lepidoptera:  Noctuidae)|J. Econ. Entomol.81(4): 1014-1018|1988|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Larva||3||NR||NR|Instar|Topical, general|No substrate|Lab|'5-7|Formulation||0.037||0.029||0.055|ug/g|||||||||||||||||Mortality|Mortality|LD50||0.037||0.029||0.055|||ug/g|Not reported||3||NR||NR|Day(s)|Dowd,P.F., and T.C. Sparks|113279|Relative Toxicity and Ester Hydrolysis of Pyrethroids in the Soybean Looper and Tobacco Budworm (Lepidoptera:  Noctuidae)|J. Econ. Entomol.81(4): 1014-1018|1988|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|2|Active ingredient||0.024/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.024/||NR/||NR/|||AI lb/acre|Not reported||4||NR||NR|Day(s)|Mack,T.P.|121404|Control of Soybean Loopers and Velvetbean Caterpillars on Soybeans, 1991|Insectic. Acaric. Tests17:263-264|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.018/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|LOEL||0.018/||NR/||NR/|||AI lb/acre|Not reported||4||NR||NR|Day(s)|McPherson,R.M.|92329|Velvetbean Caterpillar and Soybean Looper Control in Georgia Soybeans, 1991|Insectic. Acaric. Tests17:265-266|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, unspecified|No substrate|Field natural|2|Active ingredient||0.024/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.024/||NR/||NR/|||AI lb/acre|Not reported||9||NR||NR|Day(s)|Fitzpatrick,B.J., C.G. Clemens, D.J. Boethel, and S. Micinski|151644|Evaluation of Soybean Looper and Stink Bug Control on Soybean, 1996|Arthropod Manag. Tests22:312-313|1997|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||0.024/||NR/||NR/|AI lb/acre|||||||||||||||||Population|Abundance|NOEL||0.024/||NR/||NR/|||AI lb/acre|Not reported||14||NR||NR|Day(s)|McPherson,R.M., and R.B. Moss|151053|Soybean Looper and Velvetbean Caterpillar Control, 1990|Insectic. Acaric. Tests16:219-220|1991|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysodeixis includens|Soybean Looper Moth|Insects/Spiders|Not intact||2||NR||NR|Day(s)|In Vitro|Not reported|Lab|3|Formulation||NR||0.000005||0.0001|M|||||||||||||||||Enzyme(s)|Esterase|NR||NR||0.000005||0.0001|||M|Midgut or midgut gland||.0139||NR||NR|Day(s)|Dowd,P.F., and T.C. Sparks|99890|Inhibition of Trans-Permethrin Hydrolysis in Pseudoplusia includens (Walker) and Use of Inhibitors as Pyrethroid Synergists|Pestic. Biochem. Physiol.27(2): 237-245|1987|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Chrysoperla carnea|Common Green Lacewing|Insects/Spiders|Larva||NR||1||2|Days post-emergence|Environmental, unspecified|Not reported|Lab|NR|Active ingredient|>|1000.0||NR||NR|ug/eu|||||||||||||||||Mortality|Mortality|LC50|>|1000.0||NR||NR|||ug/eu|Not reported||4||NR||NR|Day(s)|Rajakulendran,S.V., and F.W.,Jr. Plapp|112047|Comparative Toxicities of Five Synthetic Pyrethroids to the Tobacco Budworm (Lepidoptera:  Noctuidae), an Ichneumonid Parasite, Campoletis sonorensis, and a Predator, Chrysopa carnea|J. Econ. Entomol.75(5): 769-772|1982|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Cochylis hospes|Banded Sunflower Moth|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|Natural soil|Field natural|2|Active ingredient||0.045||NR||NR|AI kg/ha|||||||||||||||||Population|Abundance|LOEL||0.045||NR||NR|||AI kg/ha|Not reported||NR||NR||NR|Harvest|Noetzel,D., M. Ricard, and H. Ford|79761|Control of Banded Sunflower Moth, 1990|Insectic. Acaric. Tests17:289-|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Juvenile||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||4214||3248||6781|ppm|||||||||||||||||Mortality|Mortality|LC50||4214||3248||6781|||ppm|Not coded||8||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not reported||NR||NR||NR|Not reported|Oral via capsule|No substrate|Lab|NC|Active ingredient||3171/||NR/||NR/|mg/kg org|||||||||||||||||Mortality|Mortality|LD50||3171/||NR/||NR/|||mg/kg org|Not coded||14||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||300||NR||NR|ppm|||||||||||||||||Reproduction|Hatch|LOEL||300||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not reported||NR||NR||NR|Not reported|Oral via capsule|No substrate|Lab|NC|Active ingredient||1000||NR||NR|mg/kg org|||||||||||||||||Mortality|Mortality|NOEL||1000||NR||NR|||mg/kg org|Not coded||14||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Juvenile||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient||1780||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NOEL||1780||NR||NR|||ppm|Not coded||8||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
66841256|2,2-Dimethyl-3-(1,1,2,2-tetrabromoethyl)cyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester|Not coded|Not coded||98.5||NR||NR|Colinus virginianus|Northern Bobwhite Quail|Birds; Standard Test Species|Not coded||NC||NC||NC|Not coded|Food|No substrate|Lab|NC|Active ingredient|<|300||NR||NR|ppm|||||||||||||||||Reproduction|Hatch|NOEL|<|300||NR||NR|||ppm|Not coded||140||NR||NR|Day(s)|U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
