"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||94||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|New, newly or recent hatch||NR||NR||NR|Not reported|Topical, general|No substrate|Lab|3|Active ingredient||33||NR||NR|ng/org|||||||||||||||||Mortality|Mortality|NR-ZERO||33||NR||NR|||ng/org|Not reported||2||NR||NR|Day(s)|Charreton,M., A. Decourtye, M. Henry, G. Rodet, J.C. Sandoz, P. Charnet, and C. Collet|171881|A Locomotor Deficit Induced by Sublethal Doses of Pyrethroid and Neonicotinoid Insecticides in the Honeybee Apis mellifera|PLoS One10:14 p.|2015|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Adult|<=|5||NR||NR|Days post-emergence|Environmental, unspecified|No substrate|Lab|12|Active ingredient||6||NR||NR|mg|||||||||||||||||Mortality|Mortality|NR-ZERO||6||NR||NR|||mg|Not reported||1||NR||NR|Day(s)|Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston|58587|Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite|J. Econ. Entomol.93(2): 189-198|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||76||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||14||15|Day(s)|Food|No substrate|Lab|4|Active ingredient||300||NR||NR|mg/L|||||||||||||||||Behavior|Accuracy of learned task, performance|NOEL||300||NR||NR|||mg/L|Not reported||11||NR||NR|Day(s)|Decourtye,A., J. Devillers, E. Genecque, K. Le Menach, H. Budzinski, S. Cluzeau, and M.H. Pham-Delegue|81828|Comparative Sublethal Toxicity of Nine Pesticides on Olfactory Learning Performances of the Honeybee Apis mellifera|Arch. Environ. Contam. Toxicol.48(2): 242-250|2005|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||76||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||14||15|Day(s)|Food|No substrate|Lab|4|Active ingredient||300||NR||NR|mg/L|||||||||||||||||Feeding behavior|Food consumption|NOEL||300||NR||NR|||mg/L|Not reported||11||NR||NR|Day(s)|Decourtye,A., J. Devillers, E. Genecque, K. Le Menach, H. Budzinski, S. Cluzeau, and M.H. Pham-Delegue|81828|Comparative Sublethal Toxicity of Nine Pesticides on Olfactory Learning Performances of the Honeybee Apis mellifera|Arch. Environ. Contam. Toxicol.48(2): 242-250|2005|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||76||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||14||15|Day(s)|Food|No substrate|Lab|4|Active ingredient||300||NR||NR|mg/L|||||||||||||||||Mortality|Mortality|NOEL||300||NR||NR|||mg/L|Not reported||11||NR||NR|Day(s)|Decourtye,A., J. Devillers, E. Genecque, K. Le Menach, H. Budzinski, S. Cluzeau, and M.H. Pham-Delegue|81828|Comparative Sublethal Toxicity of Nine Pesticides on Olfactory Learning Performances of the Honeybee Apis mellifera|Arch. Environ. Contam. Toxicol.48(2): 242-250|2005|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||24||NR||NR|Apis mellifera ssp. carnica|Carniolan Honey Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Field natural|2|Formulation||240||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NR||240||NR||NR|||ppm|Not reported||11||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||24||NR||NR|Apis mellifera ssp. carnica|Carniolan Honey Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Field natural|2|Formulation||240||NR||NR|ppm|||||||||||||||||Behavior|Behavioral changes, general|NR||240||NR||NR|||ppm|Not reported||11||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||24||NR||NR|Apis mellifera ssp. carnica|Carniolan Honey Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Field natural|2|Formulation||240||NR||NR|ppm|||||||||||||||||Behavior|Behavioral changes, general|NR||240||NR||NR|||ppm|Not reported||11||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||24||NR||NR|Apis mellifera ssp. carnica|Carniolan Honey Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Field natural|2|Formulation||240||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NR||240||NR||NR|||ppm|Not reported||11||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Araneae|Araneoid Spider Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Araneae|Araneoid Spider Order|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||1||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Arthropoda|Arthropod Phylum|Invertebrates|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||1||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Bombus terrestris ssp. audax|Buff-tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Dermal|No substrate|Lab|6|Active ingredient||14.00||10.25||18.35|ug/org|||||||||||||||||Mortality|Mortality|LD50||14.00||10.25||18.35|||ug/org|Not reported||3||NR||NR|Day(s)|Reid,R.J., B.J. Troczka, L. Kor, E. Randall, M.S. Williamson, L.M. Field, R. Nauen, C. Bass, and T.G.E. Davies|184486|Assessing the Acute Toxicity of Insecticides to the Buff-Tailed Bumblebee (Bombus terrestris Audax)|Pestic. Biochem. Physiol.166:8 p.|2020|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Bombus terrestris ssp. audax|Buff-tailed Bumblebee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Dermal|No substrate|Lab|6|Active ingredient||18.71||13.61||25.45|ug/org|||||||||||||||||Mortality|Mortality|LD50||18.71||13.61||25.45|||ug/org|Not reported||2||NR||NR|Day(s)|Reid,R.J., B.J. Troczka, L. Kor, E. Randall, M.S. Williamson, L.M. Field, R. Nauen, C. Bass, and T.G.E. Davies|184486|Assessing the Acute Toxicity of Insecticides to the Buff-Tailed Bumblebee (Bombus terrestris Audax)|Pestic. Biochem. Physiol.166:8 p.|2020|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|6|Active ingredient||0.22||0.13||0.42|ug/cm3|||||||||||||||||Mortality|Mortality|LC50||0.22||0.13||0.42|||ug/cm3|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|6|Active ingredient||0.19||0.13||0.24|ug/cm3|||||||||||||||||Mortality|Mortality|LC50||0.19||0.13||0.24|||ug/cm3|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|6|Active ingredient||0.025||0.0175||0.039|ug/cm3|||||||||||||||||Mortality|Mortality|LC50||0.025||0.0175||0.039|||ug/cm3|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|6|Active ingredient||0.31||0.17||0.70|ug/cm3|||||||||||||||||Mortality|Mortality|LC50||0.31||0.17||0.70|||ug/cm3|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Spray, unspecified|Natural soil|Field natural|2|Formulation||240/||NR/||NR/|g/L|||||||||||||||||Population|Abundance|LOEL||240/||NR/||NR/|||g/L|Not reported||1||NR||NR|Day(s)|Jansen,J.P., and G.S.Y. Gomez|174263|A Large Field Trial to Assess the Short-Term and Long-Term Effects of 5 Insecticides Used to Control the Pollen Beetle on Parasitic Hymenoptera in Oilseed Rape|IOBC-WPRS Bull.103:9-16|2014|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Active ingredient||3||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NR||3||NR||NR|||ppm|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Unmeasured||NR||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Active ingredient||0.3||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NR||0.3||NR||NR|||ppm|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||24||NR||NR|Brassicogethes aeneus|Pollen Beetle|Insects/Spiders|Adult||NR||NR||NR|Not reported|Environmental, unspecified|No substrate|Lab|2|Formulation||240||NR||NR|ppm|||||||||||||||||Mortality|Mortality|NR||240||NR||NR|||ppm|Not reported||1||NR||NR|Day(s)|Moores,G.D., P. Wegorek, J. Zamojska, L. Field, and D. Philippou|159375|The Effect of a Piperonyl Butoxide/tau-Fluvalinate Mixture on Pollen Beetle (Meligethes aeneus) and Honey Bees (Apis mellifera)|Pest Manag. Sci.68(5): 795-800|2012|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Buzura suppressaria|Looper|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Formulation||666.6/||NR/||NR/|ppm|||||||||||||||||Population|Abundance|LOEL||666.6/||NR/||NR/|||ppm|Not reported||1||NR||NR|Day(s)|Gope,B., S. Mukherjee, T.C. Hazarika, and S.C. Das|159557|Fluvalinate:  A Broad Spectrum Insecticides Cum Acaricide for Tea Pest Control|Pesticides 23(7): 27-28,28a-28d|1989|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Buzura suppressaria|Looper|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|3|Formulation||250/||NR/||NR/|ppm|||||||||||||||||Population|Abundance|LOEL||250/||NR/||NR/|||ppm|Not reported||1||NR||NR|Day(s)|Gope,B., S. Mukherjee, T.C. Hazarika, and S.C. Das|159557|Fluvalinate:  A Broad Spectrum Insecticides Cum Acaricide for Tea Pest Control|Pesticides 23(7): 27-28,28a-28d|1989|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Carabidae|Ground Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Ceutorhynchus obstrictus|Cabbage Seedpod Weevil|Insects/Spiders|Adult||NR||NR||NR|Not reported|Spray, unspecified|Natural soil|Field natural|2|Formulation||240/||NR/||NR/|g/L|||||||||||||||||Population|Abundance|LOEL||240/||NR/||NR/|||g/L|Not reported||NR||1||13|Day(s)|Jansen,J.P., and G.S.Y. Gomez|174263|A Large Field Trial to Assess the Short-Term and Long-Term Effects of 5 Insecticides Used to Control the Pollen Beetle on Parasitic Hymenoptera in Oilseed Rape|IOBC-WPRS Bull.103:9-16|2014|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysomelidae|Leaf Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysomelidae|Leaf Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysoperla carnea|Common Green Lacewing|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||36/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||36/||NR/||NR/|||AI g/ha|Not reported||3||NR||NR|Day(s)|Jansen,J.P.|64813|A Three-Year Field Study on the Short-Term Effects of Insecticides Used to Control Cereal Aphids on Plant-Dwelling Aphid Predators in Winter Wheat|Pest Manag. Sci.56(6): 533-539|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysoperla carnea|Common Green Lacewing|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||36/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||36/||NR/||NR/|||AI g/ha|Not reported||3||NR||NR|Day(s)|Jansen,J.P.|64813|A Three-Year Field Study on the Short-Term Effects of Insecticides Used to Control Cereal Aphids on Plant-Dwelling Aphid Predators in Winter Wheat|Pest Manag. Sci.56(6): 533-539|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Chrysoperla carnea|Common Green Lacewing|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||36/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|NOEL||36/||NR/||NR/|||AI g/ha|Not reported||3||NR||NR|Day(s)|Jansen,J.P.|64813|A Three-Year Field Study on the Short-Term Effects of Insecticides Used to Control Cereal Aphids on Plant-Dwelling Aphid Predators in Winter Wheat|Pest Manag. Sci.56(6): 533-539|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Coccinellidae|Ladybird Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||36/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||36/||NR/||NR/|||AI g/ha|Not reported||3||NR||NR|Day(s)|Jansen,J.P.|64813|A Three-Year Field Study on the Short-Term Effects of Insecticides Used to Control Cereal Aphids on Plant-Dwelling Aphid Predators in Winter Wheat|Pest Manag. Sci.56(6): 533-539|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Coccinellidae|Ladybird Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||36/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||36/||NR/||NR/|||AI g/ha|Not reported||3||NR||NR|Day(s)|Jansen,J.P.|64813|A Three-Year Field Study on the Short-Term Effects of Insecticides Used to Control Cereal Aphids on Plant-Dwelling Aphid Predators in Winter Wheat|Pest Manag. Sci.56(6): 533-539|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Coccinellidae|Ladybird Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, hand|No substrate|Field natural|2|Active ingredient||36/||NR/||NR/|AI g/ha|||||||||||||||||Population|Abundance|LOEL||36/||NR/||NR/|||AI g/ha|Not reported||3||NR||NR|Day(s)|Jansen,J.P.|64813|A Three-Year Field Study on the Short-Term Effects of Insecticides Used to Control Cereal Aphids on Plant-Dwelling Aphid Predators in Winter Wheat|Pest Manag. Sci.56(6): 533-539|2000|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Coccinellidae|Ladybird Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
102851069|N-[2-Chloro-4-(trifluoromethyl)phenyl]-D-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Coccinellidae|Ladybird Beetle Family|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Spray, ground|No substrate|Field natural|2|Formulation||150/||NR/||NR/|ml/ha|||||||||||||||||Population|Abundance|NOEL||150/||NR/||NR/|||ml/ha|Not reported||4||NR||NR|Day(s)|Moreby,S.J., S. Southway, A. Barker, and J.M. Holland|67223|A Comparison of the Effect of New and Established Insecticides on Nontarget Invertebrates of Winter Wheat Fields|Environ. Toxicol. Chem.20(10): 2243-2254|2001|
