"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Direct application|Filter paper|Lab|2|Formulation||10.00||NR||NR|mg/eu|||||||||||||||||Behavior|Accuracy of learned task, performance|NOEL||10.00||NR||NR|||mg/eu|Not reported|~|1.1771||NR||NR|Day(s)|Taylor,K.S., G.D. Waller, and L.A. Crowder|92559|Impairment of a Classical Conditioned Response of the Honey Bee (Apis mellifera L.) by Sublethal Doses of Synthetic Pyrethroid Insecticides|Apidologie18(3): 243-252|1987|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Direct application|Filter paper|Lab|2|Formulation||10.00||NR||NR|mg/eu|||||||||||||||||Behavior|Accuracy of learned task, performance|NOEL||10.00||NR||NR|||mg/eu|Not reported|~|1.125||NR||NR|Day(s)|Taylor,K.S., G.D. Waller, and L.A. Crowder|92559|Impairment of a Classical Conditioned Response of the Honey Bee (Apis mellifera L.) by Sublethal Doses of Synthetic Pyrethroid Insecticides|Apidologie18(3): 243-252|1987|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|CAMP-dependent protein kinase A catalytic subunit mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 9e2 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|cAMP response element binding protein mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 9e2 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 9Q2 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Probable cytochrome P450 305a1 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Probable cytochrome P450 305a1 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|cAMP response element binding protein mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 9e2 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 9e2 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Glutathione S-transferase delta mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||6||NR||NR|Day(s)|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Glutathione S-transferase delta mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Genetics|Cytochrome P450 9Q2 mRNA|NOEL||0.00029/||NR/||NR/|||AI ug/org|Abdomen||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Development|Emergence|NOEL||0.00029/||NR/||NR/|||AI ug/org|Not reported||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Histology|Histological changes, general|NR||0.00029/||NR/||NR/|||AI ug/org|Multiple sites||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||0.00029/||NR/||NR/|AI ug/org|||||||||||||||||Morphology|Abnormal|NR||0.00029/||NR/||NR/|||AI ug/org|Antenna (antennae)||NR||NR||NR|Larva to adult|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Fumigation|Filter paper|Lab|2|Active ingredient||16.7||NR||NR|AI mg/eu|||||||||||||||||Mortality|Mortality|NR||16.7||NR||NR|||AI mg/eu|Not reported||5||NR||NR|Day(s)|Witherell,P.C., and W.A. Bruce|97924|Control of Varroa Mites on Caged Honey Bees, 1993|Arthropod Manag. Tests19:353-|1994|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||1||NR||NR|Instar|Food|No substrate|Lab|5|Formulation||NR/||480/||720/|ng/org|||||||||||||||||Cell(s)|Plasmatocyte|NR||NR/||480/||720/|||ng/org|Not reported||7||NR||NR|Day(s)|Lopez,J.H., S. Krainer, A. Engert, W. Schuehly, U. Riessberger-Galle, and K. Crailsheim|183533|Sublethal Pesticide Doses Negatively Affect Survival and the Cellular Responses in American Foulbrood-Infected Honeybee Larvae|Sci. Rep.7:13|2017|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||1||NR||NR|Instar|Food|No substrate|Lab|5|Formulation||NR/||480/||720/|ng/org|||||||||||||||||Cell(s)|Granulocyte|NR||NR/||480/||720/|||ng/org|Not reported||7||NR||NR|Day(s)|Lopez,J.H., S. Krainer, A. Engert, W. Schuehly, U. Riessberger-Galle, and K. Crailsheim|183533|Sublethal Pesticide Doses Negatively Affect Survival and the Cellular Responses in American Foulbrood-Infected Honeybee Larvae|Sci. Rep.7:13|2017|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||1||NR||NR|Instar|Food|No substrate|Lab|3|Formulation||480/||NR/||NR/|ng/org|||||||||||||||||Cell(s)|Oenocytoid|NR||480/||NR/||NR/|||ng/org|Not reported||7||NR||NR|Day(s)|Lopez,J.H., S. Krainer, A. Engert, W. Schuehly, U. Riessberger-Galle, and K. Crailsheim|183533|Sublethal Pesticide Doses Negatively Affect Survival and the Cellular Responses in American Foulbrood-Infected Honeybee Larvae|Sci. Rep.7:13|2017|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||1||NR||NR|Instar|Food|No substrate|Lab|3|Formulation||480/||NR/||NR/|ng/org|||||||||||||||||Cell(s)|Plasmatocyte|NR||480/||NR/||NR/|||ng/org|Not reported||7||NR||NR|Day(s)|Lopez,J.H., S. Krainer, A. Engert, W. Schuehly, U. Riessberger-Galle, and K. Crailsheim|183533|Sublethal Pesticide Doses Negatively Affect Survival and the Cellular Responses in American Foulbrood-Infected Honeybee Larvae|Sci. Rep.7:13|2017|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||NR||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||1||NR||NR|Instar|Food|No substrate|Lab|3|Formulation||480/||NR/||NR/|ng/org|||||||||||||||||Cell(s)|Granulocyte|NR||480/||NR/||NR/|||ng/org|Not reported||7||NR||NR|Day(s)|Lopez,J.H., S. Krainer, A. Engert, W. Schuehly, U. Riessberger-Galle, and K. Crailsheim|183533|Sublethal Pesticide Doses Negatively Affect Survival and the Cellular Responses in American Foulbrood-Infected Honeybee Larvae|Sci. Rep.7:13|2017|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Technical grade, technical product, technical formulation|Measured|>|99||NR||NR|Apis mellifera|Honey Bee|Insects/Spiders; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||4.59248/||NR/||NR/|AI ug/org|||||||||||||||||Mortality|Mortality|NR-LETH||4.59248/||NR/||NR/|||AI ug/org|Not reported||NR||NR||NR|Larva to pupa|Tome,H.V.V., D.R. Schmehl, A.E. Wedde, R.S.M. Godoy, S.V. Ravaiano, R.N.C. Guedes, G.F. Martins, and J.D. Ellis|184484|Frequently Encountered Pesticides can Cause Multiple Disorders in Developing Worker Honey Bees|Environ. Pollut.256:13 p.|2020|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||25||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Spray, unspecified|Filter paper|Lab|'5-8|Formulation||1601||1429||1803|ug/L|||||||||||||||||Mortality|Mortality|LC50||1601||1429||1803|||ug/L|Not reported||1||NR||NR|Day(s)|Santiago,G.P., G. Otero-Colina, D.M. Sanchez, M.E.R. Guzman, and R. Vandame|64900|Comparing Effects of Three Acaricides on Varroa jacobsoni (Acari:  Varroidae) and Apis mellifera (Hymenoptera:  Apidae) Using Two Application Techniques|Fla. Entomol.83(4): 468-476|2000|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||25||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Topical, general|No substrate|Lab|'5-8|Formulation||0.97||0.57||1.66|ug/org|||||||||||||||||Mortality|Mortality|LD50||0.97||0.57||1.66|||ug/org|Not reported||1||NR||NR|Day(s)|Santiago,G.P., G. Otero-Colina, D.M. Sanchez, M.E.R. Guzman, and R. Vandame|64900|Comparing Effects of Three Acaricides on Varroa jacobsoni (Acari:  Varroidae) and Apis mellifera (Hymenoptera:  Apidae) Using Two Application Techniques|Fla. Entomol.83(4): 468-476|2000|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||91||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||184.5/||NR/||NR/|mg/L|||||||||||||||||Physiology|Neuroresponse|LOEL||184.5/||NR/||NR/|||mg/L|Brain||5||NR||NR|Day(s)|Zhou,T., W. Zhou, Q. Wang, P.L. Dai, F. Liu, Y.L. Zhang, and J.H. Sun|157398|Effects of Pyrethroids on Neuronal Excitability of Adult Honeybees Apis mellifera|Pestic. Biochem. Physiol.100(1): 35-40|2011|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||91||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field artificial|2|Active ingredient||184.5/||NR/||NR/|mg/L|||||||||||||||||Reproduction|Progeny counts/numbers|NOEL||184.5/||NR/||NR/|||mg/L|Not reported||20||NR||NR|Day(s)|Zhou,T., W. Zhou, Q. Wang, P.L. Dai, F. Liu, Y.L. Zhang, and J.H. Sun|157398|Effects of Pyrethroids on Neuronal Excitability of Adult Honeybees Apis mellifera|Pestic. Biochem. Physiol.100(1): 35-40|2011|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||91||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field artificial|2|Active ingredient||184.5/||NR/||NR/|mg/L|||||||||||||||||Reproduction|Progeny counts/numbers|NOEL||184.5/||NR/||NR/|||mg/L|Not reported||20||NR||NR|Day(s)|Zhou,T., W. Zhou, Q. Wang, P.L. Dai, F. Liu, Y.L. Zhang, and J.H. Sun|157398|Effects of Pyrethroids on Neuronal Excitability of Adult Honeybees Apis mellifera|Pestic. Biochem. Physiol.100(1): 35-40|2011|
69409945|N-[2-Chloro-4-(trifluoromethyl)phenyl]-DL-valine cyano(3-phenoxyphenyl)methyl ester|Not reported|Unmeasured||91||NR||NR|Apis mellifera ligustica|Italian Honeybee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Field artificial|2|Active ingredient||184.5/||NR/||NR/|mg/L|||||||||||||||||Reproduction|Progeny counts/numbers|NOEL||184.5/||NR/||NR/|||mg/L|Not reported||20||NR||NR|Day(s)|Zhou,T., W. Zhou, Q. Wang, P.L. Dai, F. Liu, Y.L. Zhang, and J.H. Sun|157398|Effects of Pyrethroids on Neuronal Excitability of Adult Honeybees Apis mellifera|Pestic. Biochem. Physiol.100(1): 35-40|2011|
